Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Automation Capacity Rating,Physical Action Requirement,Involved Uncertainty,Domain Expertise Requirement,Interpersonal Communication Requirement,Human Agency Scale Rating
21448,Compliance Officers,"Advise licensees or other individuals or groups concerning licensing, permit, or passport regulations.",100_a,2025-05-10,4.0,1.0,2.0,4.0,2.0,2.0
18038,Regulatory Affairs Managers,Review materials such as marketing literature or user manuals to ensure that regulatory agency requirements are met.,100_a,2025-05-10,3.0,2.0,2.0,4.0,3.0,2.0
1144,"Purchasing Agents, Except Wholesale, Retail, and Farm Products","Research and evaluate suppliers, based on price, quality, selection, service, support, availability, reliability, production and distribution capabilities, and the supplier's reputation and history.",100_a,2025-05-10,3.0,2.0,2.0,3.0,2.0,3.0
18055,Regulatory Affairs Specialists,Determine the types of regulatory submissions or internal documentation that are required in situations such as proposed device changes or labeling changes.,100_a,2025-05-10,2.0,2.0,2.0,4.0,3.0,3.0
21457,Compliance Officers,Prepare correspondence to inform concerned parties of licensing decisions or appeals processes.,100_a,2025-05-10,4.0,1.0,1.0,2.0,1.0,2.0
1145,"Purchasing Agents, Except Wholesale, Retail, and Farm Products","Analyze price proposals, financial reports, and other data and information to determine reasonable prices.",100_a,2025-05-10,4.0,1.0,1.0,3.0,1.0,2.0
15594,Clinical Research Coordinators,Record adverse event and side effect data and confer with investigators regarding the reporting of events to oversight agencies.,100_a,2025-05-10,3.0,2.0,3.0,4.0,3.0,3.0
1153,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Study sales records and inventory levels of current stock to develop strategic purchasing programs that facilitate employee access to supplies.,100_a,2025-05-10,4.0,1.0,1.0,2.0,2.0,2.0
1292,Computer User Support Specialists,"Prepare evaluations of software or hardware, and recommend improvements or upgrades.",300_b,2025-05-10,3.0,1.0,2.0,3.0,2.0,2.0
1290,Computer User Support Specialists,"Develop training materials and procedures, or train users in the proper use of hardware or software.",300_b,2025-05-10,2.0,4.0,3.0,3.0,4.0,5.0
14652,Software Quality Assurance Analysts and Testers,"Install, maintain, or use software testing programs.",300_b,2025-05-10,3.0,1.0,4.0,4.0,2.0,3.0
1272,Computer Programmers,"Perform or direct revision, repair, or expansion of existing programs to increase operating efficiency or adapt to new requirements.",300_b,2025-05-10,3.0,2.0,3.0,3.0,3.0,3.0
1146,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Monitor and follow applicable laws and regulations.,100_a,2025-05-10,4.0,1.0,2.0,4.0,2.0,2.0
80,Cost Estimators,"Analyze blueprints and other documentation to prepare time, cost, materials, and labor estimates.",100_a,2025-05-10,4.0,1.0,2.0,3.0,2.0,2.0
15608,Clinical Research Coordinators,"Collaborate with investigators to prepare presentations or reports of clinical study procedures, results, and conclusions.",100_a,2025-05-10,3.0,1.0,2.0,4.0,2.0,3.0
84,Cost Estimators,"Prepare estimates used by management for purposes such as planning, organizing, and scheduling work.",100_a,2025-05-10,3.0,1.0,2.0,3.0,2.0,3.0
21447,Compliance Officers,"Evaluate applications, records, or documents to gather information about eligibility or liability issues.",100_a,2025-05-10,2.0,3.0,4.0,4.0,4.0,4.0
18049,Regulatory Affairs Specialists,Interpret regulatory rules or rule changes and ensure that they are communicated through corporate policies and procedures.,100_a,2025-05-10,2.0,3.0,2.0,4.0,3.0,3.0
1152,"Purchasing Agents, Except Wholesale, Retail, and Farm Products","Review catalogs, industry periodicals, directories, trade journals, and Internet sites and consult with other department personnel to locate necessary goods and services.",100_a,2025-05-10,3.0,1.0,2.0,3.0,2.0,2.0
15607,Clinical Research Coordinators,Communicate with laboratories or investigators regarding laboratory findings.,100_a,2025-05-10,2.0,4.0,2.0,4.0,3.0,4.0
18022,Regulatory Affairs Managers,"Direct the preparation and submission of regulatory agency applications, reports, or correspondence.",100_a,2025-05-10,3.0,2.0,2.0,4.0,2.0,3.0
18053,Regulatory Affairs Specialists,Compile and maintain regulatory documentation databases or systems.,100_a,2025-05-10,4.0,1.0,2.0,3.0,1.0,2.0
15593,Clinical Research Coordinators,"Review proposed study protocols to evaluate factors such as sample collection processes, data management plans, or potential subject risks.",100_a,2025-05-10,2.0,1.0,3.0,4.0,1.0,3.0
57,Medical and Health Services Managers,"Prepare activity reports to inform management of the status and implementation plans of programs, services, and quality initiatives.",100_a,2025-05-10,2.0,2.0,3.0,3.0,2.0,3.0
1148,"Purchasing Agents, Except Wholesale, Retail, and Farm Products","Monitor shipments to ensure that goods come in on time, and resolve problems related to undelivered goods.",100_a,2025-05-10,4.0,1.0,2.0,1.0,1.0,2.0
21449,Compliance Officers,"Prepare reports of activities, evaluations, recommendations, or decisions.",100_a,2025-05-10,3.0,2.0,3.0,4.0,2.0,3.0
15590,Clinical Research Coordinators,Contact industry representatives to ensure equipment and software specifications necessary for successful study completion.,100_a,2025-05-10,2.0,3.0,2.0,4.0,3.0,3.0
21094,Regulatory Affairs Specialists,"Identify relevant guidance documents, international standards, or consensus standards.",100_a,2025-05-10,2.0,1.0,2.0,4.0,1.0,2.0
15600,Clinical Research Coordinators,Maintain contact with sponsors to schedule and coordinate site visits or to answer questions about issues such as incomplete data.,100_a,2025-05-10,2.0,4.0,2.0,4.0,4.0,4.0
21450,Compliance Officers,Report law or regulation violations to appropriate boards or agencies.,100_a,2025-05-10,1.0,4.0,3.0,4.0,4.0,4.0
1143,"Purchasing Agents, Except Wholesale, Retail, and Farm Products","Prepare purchase orders, solicit bid proposals, and review requisitions for goods and services.",100_a,2025-05-10,2.0,3.0,2.0,4.0,2.0,3.0
16788,Bioinformatics Scientists,Create or modify web-based bioinformatics tools.,250,2025-05-10,4.0,2.0,2.0,3.0,2.0,3.0
7548,Survey Researchers,"Review, classify, and record survey data in preparation for computer analysis.",250,2025-05-10,2.0,3.0,3.0,3.0,3.0,3.0
18295,Precision Agriculture Technicians,Document and maintain records of precision agriculture information.,250,2025-05-10,3.0,3.0,3.0,4.0,2.0,4.0
7549,Survey Researchers,Conduct research to gather information about survey topics.,250,2025-05-10,3.0,2.0,4.0,4.0,4.0,3.0
20525,Urban and Regional Planners,Investigate property availability for purposes of development.,250,2025-05-10,2.0,4.0,4.0,3.0,4.0,4.0
16808,Molecular and Cellular Biologists,Instruct undergraduate and graduate students within the areas of cellular or molecular biology.,250,2025-05-10,3.0,4.0,2.0,4.0,4.0,2.0
16814,Molecular and Cellular Biologists,Compile and analyze molecular or cellular experimental data and adjust experimental designs as necessary.,250,2025-05-10,2.0,4.0,4.0,4.0,1.0,4.0
7547,Survey Researchers,"Analyze data from surveys, old records, or case studies, using statistical software.",250,2025-05-10,4.0,1.0,2.0,3.0,2.0,2.0
16790,Bioinformatics Scientists,Create novel computational approaches and analytical tools as required by research goals.,250,2025-05-10,2.0,1.0,4.0,5.0,4.0,4.0
7555,Survey Researchers,"Determine and specify details of survey projects, including sources of information, procedures to be used, and the design of survey instruments and materials.",250,2025-05-10,2.0,1.0,3.0,4.0,4.0,4.0
20976,Transportation Planners,"Interpret data from traffic modeling software, geographic information systems, or associated databases.",250,2025-05-10,2.0,2.0,4.0,4.0,3.0,3.0
18296,Precision Agriculture Technicians,"Draw or read maps, such as soil, contour, or plat maps.",250,2025-05-10,3.0,1.0,3.0,4.0,2.0,2.0
18256,Remote Sensing Scientists and Technologists,"Analyze data acquired from aircraft, satellites, or ground-based platforms, using statistical analysis software, image analysis software, or Geographic Information Systems (GIS).",250,2025-05-10,4.0,1.0,4.0,4.0,2.0,2.0
232,Urban and Regional Planners,Review and evaluate environmental impact reports pertaining to private or public planning projects or programs.,250,2025-05-11,3.0,1.0,3.0,4.0,2.0,3.0
12963,Social Science Research Assistants,Design and create special programs for tasks such as statistical analysis and data entry and cleaning.,250,2025-05-11,3.0,1.0,3.0,4.0,3.0,3.0
12955,Social Science Research Assistants,"Perform descriptive and multivariate statistical analyses of data, using computer software.",250,2025-05-11,4.0,1.0,3.0,4.0,1.0,2.0
16791,Bioinformatics Scientists,"Compile data for use in activities, such as gene expression profiling, genome annotation, or structural bioinformatics.",250,2025-05-11,4.0,1.0,3.0,4.0,1.0,2.0
229,Urban and Regional Planners,"Keep informed about economic or legal issues involved in zoning codes, building codes, or environmental regulations.",250,2025-05-11,4.0,1.0,3.0,3.0,4.0,2.0
16952,Transportation Planners,"Recommend transportation system improvements or projects, based on economic, population, land-use, or traffic projections.",250,2025-05-11,2.0,1.0,5.0,4.0,4.0,4.0
23905,Molecular and Cellular Biologists,"Prepare or review reports, manuscripts, or meeting presentations.",250,2025-05-11,4.0,1.0,2.0,2.0,2.0,2.0
7554,Survey Researchers,"Produce documentation of the questionnaire development process, data collection methods, sampling designs, and decisions related to sample statistical weighting.",250,2025-05-11,3.0,1.0,4.0,4.0,3.0,3.0
18261,Remote Sensing Scientists and Technologists,Process aerial or satellite imagery to create products such as land cover maps.,250,2025-05-11,3.0,1.0,3.0,4.0,1.0,3.0
1764,Public Relations Specialists,Respond to requests for information from the media or designate an appropriate spokesperson or information source.,400,2025-05-11,2.0,1.0,4.0,2.0,4.0,4.0
1776,Editors,"Prepare, rewrite and edit copy to improve readability, or supervise others who do this work.",400,2025-05-11,2.0,1.0,4.0,3.0,4.0,4.0
3937,Broadcast Announcers and Radio Disc Jockeys,Record commercials for later broadcast.,400,2025-05-11,1.0,1.0,1.0,3.0,4.0,5.0
3905,Media Technical Directors/Managers,"Set up and execute video transitions and special effects, such as fades, dissolves, cuts, keys, and supers, using computers to manipulate pictures as necessary.",400,2025-05-11,1.0,3.0,2.0,4.0,4.0,4.0
20243,Technical Writers,Develop or maintain online help documentation.,400,2025-05-11,3.0,1.0,4.0,5.0,4.0,3.0
3894,Media Technical Directors/Managers,"Direct technical aspects of newscasts and other productions, checking and switching between video sources and taking responsibility for the on-air product, including camera shots and graphics.",400,2025-05-11,1.0,3.0,4.0,4.0,5.0,4.0
3967,Technical Writers,Maintain records and files of work and revisions.,400,2025-05-11,2.0,4.0,5.0,5.0,4.0,4.0
7559,Survey Researchers,Write training manuals to be used by survey interviewers.,250,2025-05-11,3.0,1.0,4.0,4.0,2.0,2.0
22636,"News Analysts, Reporters, and Journalists",Review and evaluate notes taken about news events to isolate pertinent facts and details.,400,2025-05-11,2.0,1.0,4.0,3.0,5.0,3.0
22623,"News Analysts, Reporters, and Journalists","Write commentaries, columns, or scripts, using computers.",400,2025-05-11,1.0,1.0,3.0,4.0,5.0,3.0
3928,Broadcast Announcers and Radio Disc Jockeys,Study background information to prepare for programs or interviews.,400,2025-05-11,1.0,1.0,2.0,4.0,4.0,4.0
1769,Public Relations Specialists,"Study the objectives, promotional policies, or needs of organizations to develop public relations strategies that will influence public opinion or promote ideas, products, or services.",400,2025-05-11,1.0,1.0,4.0,4.0,4.0,4.0
22650,"News Analysts, Reporters, and Journalists","Write online blog entries that address news developments or offer additional information, opinions, or commentary on news events.",400,2025-05-11,1.0,1.0,4.0,2.0,4.0,4.0
22631,"News Analysts, Reporters, and Journalists","Select material most pertinent to presentation, and organize this material into appropriate formats.",400,2025-05-11,1.0,1.0,4.0,4.0,5.0,4.0
1777,Editors,"Read copy or proof to detect and correct errors in spelling, punctuation, and syntax.",400,2025-05-11,2.0,1.0,3.0,4.0,4.0,4.0
3966,Technical Writers,"Organize material and complete writing assignment according to set standards regarding order, clarity, conciseness, style, and terminology.",400,2025-05-11,1.0,1.0,4.0,4.0,5.0,4.0
1787,Editors,"Monitor news-gathering operations to ensure utilization of all news sources, such as press releases, telephone contacts, radio, television, wire services, and other reporters.",400,2025-05-11,1.0,1.0,3.0,3.0,4.0,4.0
3968,Technical Writers,"Edit, standardize, or make changes to material prepared by other writers or establishment personnel.",400,2025-05-11,2.0,1.0,3.0,3.0,4.0,3.0
22628,"News Analysts, Reporters, and Journalists",Research a story's background information to provide complete and accurate information.,400,2025-05-11,2.0,1.0,3.0,3.0,4.0,2.0
22648,"News Analysts, Reporters, and Journalists","Develop ideas or material for columns or commentaries by analyzing and interpreting news, current issues, or personal experiences.",400,2025-05-11,3.0,1.0,3.0,3.0,1.0,2.0
3936,Broadcast Announcers and Radio Disc Jockeys,"Keep daily program logs to provide information on all elements aired during broadcast, such as musical selections and station promotions.",400,2025-05-11,4.0,1.0,1.0,3.0,1.0,2.0
